"SIG_CD","SIG_ENG_NM","year","COavg","NO2avg","O3avg","PM10avg","SO2avg","PM25avg","PM10freq","PM10freqUS","PM10xtrm","PM10xtrmUS","PM10hrs","avghrs","tavg","tmin","tmax","ppt","wmax","wavg","huminavg","sunsum"
26500,"Suyeong-gu",2014,0.441883407114884,0.0211957193494902,0.0292547896740967,45.5556062167061,0.00615285379143001,NA,19,1,1,0,714,1.95616438356164,15.1290410958904,11.9964383561644,19.286301369863,1731.9,6.36493150684931,3.16027397260274,66.3632876712329,2481.2
26500,"Suyeong-gu",2015,0.40544968773178,0.0203840153763064,0.029342577592818,43.8490377004604,0.00556279278206342,24.8046272830597,18,1,1,0,636,1.74246575342466,15.4805479452055,12.252602739726,19.5835616438356,1398,6.24602739726027,3.10109589041096,67.2090410958904,2534.8
26500,"Suyeong-gu",2016,0.424369298396528,0.0211488017476117,0.0300720831502261,43.8804596843608,0.00510363709107811,26.1725827190422,17,2,2,0,568,1.55191256830601,15.7366120218579,12.5688524590164,19.8639344262295,1792.9,6.38852459016393,3.11120218579235,66.0300546448087,2514.9
26500,"Suyeong-gu",2017,0.385051314058728,0.0214548699437011,0.0316124285724419,44.2871358390452,0.00483945956933585,24.9914370201396,13,0,0,0,471,1.29041095890411,15.2545205479452,11.7416438356164,19.6276712328767,1017,6.49178082191781,3.16794520547945,60.3002739726027,2788.8
26500,"Suyeong-gu",2018,0.388829075734465,0.0204948334034152,0.0288446177991431,41.3511419698582,0.0047489451888654,24.9914370201396,19,1,1,0,622,1.7041095890411,15.1150684931507,11.8509589041096,19.2893150684931,1781.6,6.52547945205479,3.17698630136986,63.1147945205479,2672.5
26500,"Suyeong-gu",2019,0.396358377718919,0.0190267212508939,0.0319221256288194,35.8385645852462,0.00450254083073453,20.4894062995821,11,0,0,0,274,0.750684931506849,15.7515068493151,12.5309589041096,19.8761643835616,1625.9,6.11452054794521,3.0441095890411,62.7758904109589,2691.3
26500,"Suyeong-gu",2020,0.389276471869712,0.0164358978558984,0.0317531117851526,29.4539775112271,0.00346432632578076,16.1419176954945,2,0,0,0,87,0.237704918032787,15.2054644808743,11.9546448087432,19.446174863388,2297.4,6.45846994535519,3.16666666666667,63.6453551912568,2450.7
26500,"Suyeong-gu",2021,0.34155546005546,0.0152640099918179,0.0328939756528031,30.7430414420046,0.00284692012113252,14.3782880962706,7,3,3,1,252,0.69041095890411,15.7712328767123,12.4498630136986,19.9591780821918,1818.4,6.46794520547945,3.1172602739726,64.906301369863,2391.3
26530,"Sasang-gu",2001,0.763597132050272,0.0284954267831538,0.0238933140658682,58.745997681754,0.00778167014931544,NA,49,5,5,0,1445,3.95890410958904,15.3715068493151,12.047397260274,19.9923287671233,1190.3,6.88246575342466,3.60493150684932,64.6145205479452,2065.9
26530,"Sasang-gu",2002,0.707958558288941,0.0300251962707813,0.0224377611992412,68.2925580941226,0.00684532714717349,NA,87,8,10,2,2156,5.90684931506849,14.7120547945205,11.4619178082192,18.9139726027397,2094.2,7.43150684931507,3.86684931506849,64.0446575342466,2023.9
26530,"Sasang-gu",2003,0.653961537487873,0.028441130426283,0.0219154976916177,55.5322882409223,0.00665041299418022,NA,56,0,0,0,1462,4.00547945205479,14.3386301369863,11.1824657534247,18.5076712328767,2369.8,6.58465753424657,3.18630136986301,65.3024657534247,1845.8
26530,"Sasang-gu",2004,0.60841468440069,0.0272810894261472,0.0222637137737423,62.6278900273508,0.00721144035444996,NA,76,2,2,0,1927,5.26502732240437,14.9010928961749,11.4953551912568,19.3210382513661,1403,6.55792349726776,3.09180327868852,59.9625683060109,2409.7
26530,"Sasang-gu",2005,0.527384749812694,0.026592123396386,0.0200019742011788,62.8896203923436,0.0063374241136863,NA,81,1,1,0,2125,5.82191780821918,13.8832876712329,10.5564383561644,18.1898630136986,1410.4,6.42684931506849,3.04465753424658,59.6397260273973,2416.2
26530,"Sasang-gu",2006,0.483978360607757,0.026260782821574,0.0198178634222095,62.7230273976785,0.00557729531561167,NA,73,7,7,1,1988,5.44657534246575,14.7139726027397,11.4531506849315,18.9216438356164,1558.8,6.53506849315068,3.09232876712329,62.3547945205479,2197.9
26530,"Sasang-gu",2007,0.453382127244404,0.0243912255110669,0.0214781144886723,59.5135581560806,0.00619587391374593,NA,61,3,4,1,1572,4.30684931506849,15.3353424657534,12.4142465753425,19.1558904109589,1278,6.78219178082192,3.27041095890411,61.5328767123288,2189.2
26530,"Sasang-gu",2008,0.43895548534339,0.0239091049232284,0.0218133426366673,53.1090119033761,0.00574937050317097,NA,37,2,3,1,1087,2.96994535519126,15.0218579234973,12.0456284153005,18.8546448087432,1171.7,6.59234972677596,3.20874316939891,62.9726775956284,2346
26530,"Sasang-gu",2009,0.426014608539065,0.0238769789658105,0.0234945023602948,53.3650745200213,0.00550256357467849,NA,48,1,2,0,1197,3.27945205479452,15.1983561643836,12.1043835616438,19.2016438356164,1773.9,6.88547945205479,3.3558904109589,61.4268493150685,2155.7
26530,"Sasang-gu",2010,0.415072031392173,0.0232209614453751,0.0223871187957228,54.9333109361773,0.00583939498539461,NA,44,3,3,0,1320,3.61643835616438,14.9876712328767,11.721095890411,19.038904109589,1452.7,6.68602739726027,3.26547945205479,62.1375342465753,2250.8
26530,"Sasang-gu",2011,0.388472113933455,0.0210568926556523,0.0240331637757072,52.8677525169667,0.00619940871720196,NA,37,4,4,1,1099,3.01095890410959,14.5945205479452,11.3520547945205,18.7720547945205,1492.1,6.7041095890411,3.32520547945205,60.1542465753425,2294.6
26530,"Sasang-gu",2012,0.406969368399234,0.0218592299057276,0.025686705935604,48.4351506235419,0.006171660505853,NA,24,0,0,0,830,2.26775956284153,14.5677595628415,11.3573770491803,18.6046448087432,2008,6.62595628415301,3.2483606557377,58.2827868852459,2563.4
26530,"Sasang-gu",2013,0.409779192320745,0.0209740230141457,0.0260487160994111,52.8282255675033,0.00663897059822773,NA,42,1,1,0,1123,3.07671232876712,15.3230136986301,11.8627397260274,19.5569863013699,1149.3,6.92547945205479,3.39753424657534,56.7904109589041,2771
26530,"Sasang-gu",2014,0.388670417105596,0.0193240296384804,0.0272729304396511,52.0259632885744,0.00615432919754238,NA,40,1,1,0,1152,3.15616438356164,15.1290410958904,11.9964383561644,19.286301369863,1719.8,6.36493150684931,3.16027397260274,66.3632876712329,2481.2
26530,"Sasang-gu",2015,0.389480499752928,0.0209846990271493,0.0266454275369098,47.5999714930981,0.006319363780599,27.259271910548,25,1,1,0,855,2.34246575342466,15.4805479452055,12.252602739726,19.5835616438356,1397.9,6.24602739726027,3.10109589041096,67.2090410958904,2534.8
26530,"Sasang-gu",2016,0.395918056887412,0.0235311441011972,0.0270415330011767,45.4383968932122,0.00561427945890607,28.49725941093,22,2,2,0,683,1.86612021857923,15.7366120218579,12.5688524590164,19.8639344262295,1824,6.38852459016393,3.11120218579235,66.0300546448087,2514.9
26530,"Sasang-gu",2017,0.368198474351758,0.0218785905719433,0.0295300690062091,44.568800526796,0.00485544318624905,26.708787185045,12,0,0,0,549,1.5041095890411,15.2545205479452,11.7416438356164,19.6276712328767,1021.1,6.49178082191781,3.16794520547945,60.3002739726027,2795.1
26530,"Sasang-gu",2018,0.393939790923659,0.0207354732399686,0.0272414402965919,42.5205684421475,0.00476731854071627,26.708787185045,22,1,1,0,637,1.74520547945205,15.1150684931507,11.8509589041096,19.2893150684931,1781.9,6.52547945205479,3.17698630136986,63.1147945205479,2673.3
26530,"Sasang-gu",2019,0.405953385472366,0.0210911380862536,0.0287764631214327,38.8374160711791,0.00449998732980603,22.8226487192659,13,0,0,0,403,1.1041095890411,15.7515068493151,12.5309589041096,19.8761643835616,1626.1,6.11452054794521,3.0441095890411,62.7758904109589,2691.3
26530,"Sasang-gu",2020,0.39069230795528,0.018620313206262,0.0290434625195336,31.6627593377085,0.00361733433781067,18.0177166561014,2,0,0,0,126,0.344262295081967,15.2054644808743,11.9546448087432,19.446174863388,2296.9,6.45846994535519,3.16502732240437,63.6453551912568,2450.9
26530,"Sasang-gu",2021,0.348105264143679,0.0181983681651832,0.0301907919877486,33.4272302181265,0.00286029669105485,16.6690120733626,8,3,3,1,289,0.791780821917808,15.7712328767123,12.4498630136986,19.9591780821918,1811.2,6.47643835616438,3.11397260273973,64.906301369863,2393
26710,"Gijang-gun",2001,0.754271929264597,0.0262275642175245,0.022442512871175,57.2274892970452,0.00778275155468127,NA,41,3,4,0,1261,3.45479452054795,15.3715068493151,12.047397260274,19.9923287671233,1187.3,6.88246575342466,3.60493150684932,64.6145205479452,2065.9
26710,"Gijang-gun",2002,0.678899395877881,0.0219605629260515,0.0233717467111577,59.8551516849768,0.00640561389919177,NA,57,6,6,3,1437,3.93698630136986,14.7120547945205,11.4619178082192,18.9139726027397,2088.4,7.43150684931507,3.86684931506849,64.0446575342466,2023.9
26710,"Gijang-gun",2003,0.638886111848994,0.0200526055285323,0.024323821080002,47.7028435593717,0.00669378550061955,NA,33,0,0,0,864,2.36712328767123,14.3386301369863,11.1824657534247,18.5076712328767,2335.2,6.58465753424657,3.18630136986301,65.3024657534247,1845.8
26710,"Gijang-gun",2004,0.574298789558554,0.0221391558936127,0.0236217753274522,56.3569497399459,0.00655049135456,NA,40,0,1,0,1306,3.56830601092896,14.9010928961749,11.4953551912568,19.3210382513661,1399.5,6.55792349726776,3.09180327868852,59.9625683060109,2409.7
26710,"Gijang-gun",2005,0.505530493532349,0.0203167205752343,0.024680288917783,53.3714451958132,0.00509535102735369,NA,52,0,0,0,1372,3.75890410958904,13.8832876712329,10.5564383561644,18.1898630136986,1427.5,6.42684931506849,3.04465753424658,59.6397260273973,2416.2
26710,"Gijang-gun",2006,0.473843991538455,0.0202167530063129,0.026216832148757,52.2699616435367,0.00489205034904573,NA,41,6,6,1,1192,3.26575342465753,14.7139726027397,11.4531506849315,18.9216438356164,1537.7,6.53506849315068,3.09232876712329,62.3547945205479,2197.9
26710,"Gijang-gun",2007,0.460193117650134,0.0199509112854175,0.0245511550285167,50.6290867095742,0.0048808686995721,NA,38,3,3,1,989,2.70958904109589,15.3353424657534,12.4142465753425,19.1558904109589,1306.7,6.78219178082192,3.27041095890411,61.5328767123288,2189.2
26710,"Gijang-gun",2008,0.453182720823118,0.0192919590347338,0.0278145387509345,47.5840550981541,0.00494888349318961,NA,28,1,1,1,791,2.16120218579235,15.0218579234973,12.0456284153005,18.8546448087432,1177.3,6.59234972677596,3.20874316939891,62.9726775956284,2346
26710,"Gijang-gun",2009,0.443280686604865,0.018437148169641,0.0298907766530522,42.8069464599274,0.00455727122857228,NA,21,1,1,0,612,1.67671232876712,14.8358904109589,10.3693150684932,19.9994520547945,1315.4,6.01945205479452,2.80438356164384,62.7290410958904,2130.3
26710,"Gijang-gun",2010,0.439004945976648,0.0182183494869382,0.0292609948486265,43.1944338996168,0.00488734021523994,NA,18,3,3,0,512,1.4027397260274,14.7772602739726,10.3569863013699,19.7556164383562,1472.1,5.68520547945205,2.60109589041096,61.2939726027397,2097.7
26710,"Gijang-gun",2011,0.418079158314725,0.0176774190315528,0.0280181872113163,42.4237148137988,0.00515754917806983,NA,15,3,3,1,550,1.50684931506849,14.6838356164384,10.4956164383562,19.5249315068493,1624.1,5.65479452054795,2.71506849315068,57.4293150684932,2106.6
26710,"Gijang-gun",2012,0.467228857975615,0.0195254594504834,0.02996511375774,39.6796537527843,0.00553172676888905,NA,12,0,0,0,408,1.11475409836066,14.3606557377049,10.1535519125683,19.1530054644809,1626.9,5.66693989071038,2.59863387978142,57.170218579235,2196.9
26710,"Gijang-gun",2013,0.478850584479421,0.0203750994241057,0.0305353750920322,46.441465757427,0.00611674862636899,NA,28,0,0,0,790,2.16438356164384,15.1021917808219,10.4805479452055,20.4315068493151,1097.7,5.48712328767123,2.43534246575342,55.62,2631.8
26710,"Gijang-gun",2014,0.440917664155034,0.0201669508065107,0.0296603418906622,41.8282965138354,0.00585097785205208,NA,17,1,1,0,550,1.50684931506849,14.6939726027397,10.1465753424658,20.1575342465753,1791.1,5.36958904109589,2.42602739726027,62.4438356164384,2339.1
26710,"Gijang-gun",2015,0.418788845980531,0.0191765662068548,0.0290557306779561,41.8719939489497,0.00609315051353023,23.6764693782274,16,1,1,0,604,1.65479452054795,14.9983561643836,10.4197260273973,20.4575342465753,1269.2,5.22438356164384,2.38684931506849,62.9161643835616,2355.2
26710,"Gijang-gun",2016,0.40653417911986,0.0194823075432725,0.0300989224134697,42.2624852389611,0.00479827833531831,24.5340194031428,14,1,1,0,454,1.24043715846995,15.3363387978142,10.8265027322404,20.7081967213115,2015.8,5.0879781420765,2.25273224043716,65.8751366120219,2165.5
26710,"Gijang-gun",2017,0.393109141647273,0.0184481053934185,0.0337674039047353,42.0691886417608,0.00436692382178022,24.2578335995878,9,0,0,0,362,0.991780821917808,15.1841095890411,10.127397260274,21.0972602739726,765.5,5.14493150684932,2.32602739726027,65.1213698630137,2468.5
26710,"Gijang-gun",2018,0.405586010730483,0.0174176065026388,0.0311381932561748,39.4383727257524,0.0043402453850136,24.2578335995878,10,0,1,0,498,1.36438356164384,14.8753424657534,10.1016438356164,20.5906849315068,1596.4,5.01123287671233,2.31178082191781,67.8024657534247,2282.9
26710,"Gijang-gun",2019,0.406139094855304,0.0163943325426501,0.0325604301872736,35.3806232248302,0.0041211336427427,19.6565155972628,8,0,0,0,240,0.657534246575342,15.4969863013699,10.6594520547945,21.3745205479452,1543.4,4.85013698630137,2.12301369863014,67.1465753424658,2264.7
26710,"Gijang-gun",2020,0.389661585044729,0.0141809971534078,0.0337132491085552,29.1097697205002,0.00334719108386708,16.2297991476109,1,0,0,0,75,0.204918032786885,15.0658469945355,10.4590163934426,20.6825136612022,1897.4,4.90327868852459,2.21967213114754,67.694262295082,2131.8
26710,"Gijang-gun",2021,0.350607413690781,0.0130665181181591,0.0350377490676763,29.1500373591647,0.00293257247496708,14.8840219270614,7,3,3,1,202,0.553424657534247,15.4583561643836,10.7561643835616,21.1391780821918,1733.4,4.84164383561644,2.18849315068493,69.6150684931507,2131.7
27110,"Jung-gu",2001,0.836160355798916,0.0320731259691304,0.0190286005464015,65.3869548926876,0.00729001372562222,NA,83,6,7,0,2128,5.83013698630137,14.8898630136986,10.5241095890411,19.8742465753425,904.8,4.25917808219178,1.86849315068493,57.6320547945205,2397.4
27110,"Jung-gu",2002,0.784754960662395,0.0271586161594087,0.0174164280195813,69.7673605050115,0.00600514866155174,NA,96,8,8,4,2271,6.22191780821918,14.192602739726,9.62493150684931,19.3824657534247,1297.3,5.22493150684932,2.54767123287671,58.6994520547945,2269.2
27110,"Jung-gu",2003,0.770329783242946,0.026225349096462,0.0184469443213234,62.9586314434841,0.00603589653048401,NA,86,1,2,0,2086,5.71506849315069,13.7890410958904,9.59890410958904,18.5846575342466,1758.9,4.99671232876712,2.38767123287671,62.8649315068493,2049.5
27110,"Jung-gu",2004,0.773397998814319,0.0267262740590103,0.0213099740381383,58.6557435551165,0.00644089296889082,NA,53,1,1,0,1522,4.15846994535519,14.8661202185792,10.194262295082,20.3062841530055,1227.4,4.95300546448087,2.34808743169399,56.1978142076503,2359.3
27110,"Jung-gu",2005,0.835976580399102,0.026052422834135,0.0194404308034597,58.6285667537751,0.00714570997900336,NA,56,1,1,0,1595,4.36986301369863,14.2706849315068,9.8054794520548,19.5235616438356,837.8,5.21780821917808,2.52575342465753,54.8964383561644,2364.3
27110,"Jung-gu",2006,0.71719446154985,0.0280793886847265,0.0189805397370504,60.8763762169585,0.00698272658330507,NA,75,5,5,1,1877,5.14246575342466,14.661095890411,10.3378082191781,19.7402739726027,1160.1,5.13890410958904,2.35424657534247,58.1358904109589,2092.7
27110,"Jung-gu",2007,0.699382241586272,0.0285711537826325,0.0197650447083118,59.0305771490225,0.00702138575560917,NA,57,4,5,1,1553,4.25479452054795,15.0635616438356,10.7646575342466,20.0934246575342,1032.9,4.89205479452055,2.25178082191781,58.501095890411,2045.4
27110,"Jung-gu",2008,0.64279941448407,0.0283219363161564,0.0215277965991089,61.4467209382657,0.00563810135376718,NA,65,9,10,2,1667,4.55464480874317,14.6838797814208,10.1765027322404,19.9275956284153,792,4.52841530054645,2.1724043715847,57.2612021857923,2180.7
27110,"Jung-gu",2009,0.598879584474554,0.0281850259296467,0.0208639589328559,50.371094039442,0.00506805163856493,NA,47,2,3,0,1129,3.09315068493151,14.88,10.2501369863014,20.2693150684931,841.3,4.55232876712329,2.21232876712329,53.7079452054795,2161.2
27110,"Jung-gu",2010,0.576297948049866,0.0284701162191444,0.0190932679085794,52.0840081403148,0.00490911538629021,NA,46,5,6,1,1255,3.43835616438356,14.4087671232877,9.94109589041096,19.6517808219178,1225.3,4.50219178082192,2.09643835616438,56.232602739726,2081.1
27110,"Jung-gu",2011,0.532473075825552,0.0270131136322892,0.0224206969353761,47.8880391975248,0.00463566571875419,NA,34,3,3,0,936,2.56438356164384,14.3298630136986,9.95808219178082,19.3676712328767,1443.8,4.48219178082192,2.17260273972603,55.4397260273973,2173.7
27110,"Jung-gu",2012,0.517315892239329,0.0238888578407383,0.0236009900679199,43.8409776399038,0.00455258895595539,NA,21,0,0,0,640,1.74863387978142,14.101912568306,9.84535519125683,19.2180327868852,1209.8,4.65409836065574,2.18907103825137,56.353825136612,2534.9
27110,"Jung-gu",2013,0.5283511371103,0.0268739839142572,0.0233202372035401,47.2568697603578,0.00457952468597291,NA,29,0,0,0,859,2.35342465753425,2.24082191780822,1.07178082191781,3.54767123287671,146.3,1.27041095890411,0.542739726027397,16.1854794520548,579.1
27110,"Jung-gu",2014,0.457518595183204,0.0261592104080803,0.0257891522773589,46.481164759973,0.00456490430731436,NA,29,0,0,0,925,2.53424657534247,14.0219178082192,9.30986301369863,19.3232876712329,1036.4,5.00383561643836,2.14794520547945,64.7802739726027,2100.5
27110,"Jung-gu",2015,0.447143797711512,0.0226122196614549,0.0256911832956041,46.6538189113119,0.00398078277093281,27.4316673020572,28,1,1,0,844,2.31232876712329,14.838904109589,10.2435616438356,20.1290410958904,913.4,4.57506849315068,2.05616438356164,64.3679452054795,2362
27110,"Jung-gu",2016,0.436445221842365,0.0209540760495624,0.0251255751824844,44.7695053993939,0.00388821702431121,26.1867407420988,21,1,1,0,651,1.77868852459016,14.6404371584699,10.1060109289617,19.8185792349727,1236.2,4.87295081967213,2.11584699453552,63.7396174863388,2277.3
27110,"Jung-gu",2017,0.456145370666853,0.0218856216663395,0.0278260624529158,43.8479855510423,0.00357976778581607,24.392304856844,15,0,0,0,591,1.61917808219178,14.4367123287671,9.39506849315068,20.1339726027397,675.7,5.17643835616438,2.23205479452055,58.3761643835616,2621.6
27110,"Jung-gu",2018,0.440043899295857,0.0206330520362827,0.0259798274632505,41.2733367095145,0.00314818364462461,24.392304856844,23,1,1,0,717,1.96438356164384,14.1898630136986,9.32520547945206,19.6693150684932,1336.4,4.87643835616438,2.18602739726027,58.6704109589041,2495.3
27110,"Jung-gu",2019,0.453181246366168,0.0200168571931364,0.0296924234927241,38.9153565794319,0.00315162701658593,22.1633615913005,18,0,0,0,501,1.37260273972603,14.8934246575342,9.99315068493151,20.3972602739726,997.7,4.87123287671233,2.01835616438356,60.6501369863014,2458.2
27110,"Jung-gu",2020,0.455210766662483,0.0182277274336329,0.0276306568992032,34.0807546736956,0.0027525512023231,20.2023493214727,4,0,0,0,227,0.620218579234973,14.5459016393443,9.80956284153005,20.0090163934426,1267.7,5.10546448087432,2.27704918032787,63.3918032786885,2420.8
27110,"Jung-gu",2021,0.404690402199996,0.0177659478167878,0.0291723553910136,35.2145583815503,0.00226549630774812,18.1748565881749,13,2,2,1,398,1.09041095890411,14.661095890411,9.89287671232877,20.2887671232877,921.6,5.14,2.25150684931507,65.4049315068493,2380.7
27140,"Dong-gu",2001,0.793060153889317,0.0279082797422722,0.0197844434385568,59.6346971876522,0.00702556508269523,NA,61,6,6,0,1564,4.28493150684931,14.8898630136986,10.5241095890411,19.8742465753425,904.8,4.25917808219178,1.86849315068493,57.6320547945205,2397.4
27140,"Dong-gu",2002,0.72657129825006,0.02371967032595,0.019178172698702,63.3693813273167,0.00579995659899488,NA,70,7,7,4,1699,4.65479452054795,14.192602739726,9.62493150684931,19.3824657534247,1297.3,5.22493150684932,2.54767123287671,58.6994520547945,2269.2
27140,"Dong-gu",2003,0.737567891914062,0.0248931662231847,0.0203652573698838,57.2604110379118,0.00588049600527938,NA,56,0,0,0,1600,4.38356164383562,13.7890410958904,9.59890410958904,18.5846575342466,1758.9,4.99671232876712,2.38767123287671,62.8649315068493,2049.5
27140,"Dong-gu",2004,0.756313307083852,0.0249235915547664,0.021596649841271,56.0265520654989,0.0062149088926936,NA,47,1,1,0,1255,3.42896174863388,14.8661202185792,10.194262295082,20.3062841530055,1227.4,4.95300546448087,2.34808743169399,56.1978142076503,2359.3
27140,"Dong-gu",2005,0.756197669281425,0.0225023265664626,0.0217322254309069,53.7391686295904,0.00584122024043073,NA,38,1,1,0,1154,3.16164383561644,14.2706849315068,9.8054794520548,19.5235616438356,837.8,5.21780821917808,2.52575342465753,54.8964383561644,2364.3
27140,"Dong-gu",2006,0.661640596598519,0.0228703805909966,0.0209105023085753,55.0620416523269,0.00569708975340533,NA,45,4,4,1,1269,3.47671232876712,14.661095890411,10.3378082191781,19.7402739726027,1160.1,5.13890410958904,2.35424657534247,58.1358904109589,2092.7
27140,"Dong-gu",2007,0.647926735129577,0.0236566348846475,0.022306041359926,54.8219628918258,0.00627374392530844,NA,47,3,3,1,1263,3.46027397260274,15.0635616438356,10.7646575342466,20.0934246575342,1032.9,4.89205479452055,2.25178082191781,58.501095890411,2045.4
27140,"Dong-gu",2008,0.606256981142738,0.0229784892431041,0.0232213810953548,55.6095536179958,0.00552314784988271,NA,51,5,7,0,1258,3.43715846994536,14.6838797814208,10.1765027322404,19.9275956284153,792,4.52841530054645,2.1724043715847,57.2612021857923,2180.7
27140,"Dong-gu",2009,0.534502122190743,0.0232133812009379,0.0235683936776983,48.4439149386269,0.00505060897638649,NA,44,1,3,0,986,2.7013698630137,14.88,10.2501369863014,20.2693150684931,841.3,4.55232876712329,2.21232876712329,53.7079452054795,2161.2
27140,"Dong-gu",2010,0.513812145468198,0.022941641329792,0.0232192387347333,50.40907672452,0.00469767683062323,NA,43,5,5,1,1129,3.09315068493151,14.4087671232877,9.94109589041096,19.6517808219178,1225.3,4.50219178082192,2.09643835616438,56.232602739726,2081.1
27140,"Dong-gu",2011,0.48795314136725,0.0224524674239624,0.0259546448338426,47.7444582996561,0.0046500490492082,NA,34,3,3,0,923,2.52876712328767,14.3298630136986,9.95808219178082,19.3676712328767,1443.8,4.48219178082192,2.17260273972603,55.4397260273973,2173.7
27140,"Dong-gu",2012,0.489645056270826,0.0203562020062404,0.0263363362175955,44.1073781122334,0.00465468984006281,NA,20,0,0,0,668,1.82513661202186,14.101912568306,9.84535519125683,19.2180327868852,1209.8,4.65409836065574,2.18907103825137,56.353825136612,2534.9
27140,"Dong-gu",2013,0.502698037278303,0.0220679589923819,0.0261904214219903,46.8095349687551,0.00455603067046858,NA,30,0,0,0,835,2.28767123287671,15.0205479452055,10.4169863013699,20.4495890410959,1024.9,4.37753424657534,2.01506849315069,56.2164383561644,2697.6
27140,"Dong-gu",2014,0.461273437701383,0.0220192955971881,0.0277768665958156,46.4763945690692,0.00415305896299195,NA,29,0,0,0,882,2.41643835616438,14.9805479452055,10.4939726027397,20.2797260273973,1085.6,4.29616438356164,1.93890410958904,57.2583561643836,2428.4
27140,"Dong-gu",2015,0.477055922334765,0.0200934797827957,0.0276508031586639,45.6473700933215,0.00408306080019789,27.0876001038682,25,1,1,0,784,2.14794520547945,14.838904109589,10.2435616438356,20.1290410958904,913.4,4.57506849315068,2.05616438356164,64.3679452054795,2362
27140,"Dong-gu",2016,0.443733240115596,0.0193551455115493,0.0264222790711563,43.416118754918,0.00378898369188647,25.3868082538648,19,1,1,0,588,1.60655737704918,14.6404371584699,10.1060109289617,19.8185792349727,1236.2,4.87295081967213,2.11584699453552,63.7396174863388,2277.3
27140,"Dong-gu",2017,0.469809631774981,0.018895959491239,0.0294957326479746,42.2972550182789,0.00365056240732135,23.6590785210347,11,0,0,0,459,1.25753424657534,14.4367123287671,9.39506849315068,20.1339726027397,675.7,5.17643835616438,2.23205479452055,58.3761643835616,2621.6
