"SIG_CD","SIG_ENG_NM","year","COavg","NO2avg","O3avg","PM10avg","SO2avg","PM10freq","PM10freqUS","PM10xtrm","PM10xtrmUS","PM10hrs","avghrs","tavg","tmin","tmax","ppt","wmax","wmaxd","wavg","huminavg","sunsum"
30140,"Jung-gu",2011,0.535463823598902,0.0208022966123252,0.021198867877466,46.1963456756287,0.00412946285121556,25,4,5,0,739,2.02465753424658,12.6147945205479,8.25753424657534,17.6391780821918,1957.5,4.33479452054794,223.72602739726,1.77178082191781,64.3161643835616,2048.7
30140,"Jung-gu",2012,0.498490717700047,0.0208736083327933,0.0234166369425743,40.0564798483358,0.00389898264972608,12,0,0,0,473,1.29234972677596,12.6437158469945,8.13196721311475,17.679781420765,1424.9,4.34016393442623,223.032786885246,1.79153005464481,67.8295081967213,2367.6
30140,"Jung-gu",2013,0.491470234613016,0.0209407602005113,0.0232287619295104,43.458351949983,0.00391676519195289,28,0,1,0,742,2.03287671232877,13.1454794520548,8.48109589041096,18.3649315068493,1128.5,4,230.575342465753,1.56904109589041,72.9556164383562,2513.1
30140,"Jung-gu",2014,0.517603084523735,0.0202471690404651,0.0248093598778169,42.6624134442144,0.00416394338629909,24,0,1,0,778,2.13150684931507,13.4980821917808,8.82328767123288,18.8860273972603,1125.1,3.97095890410959,213.178082191781,1.53780821917808,72.3534246575342,2378.3
30140,"Jung-gu",2015,0.485942653781968,0.0192363193270488,0.023983590150247,45.3887852001575,0.00373520023089483,31,1,1,0,828,2.26849315068493,14.018904109589,9.27369863013699,19.458904109589,834.8,3.93671232876712,213.917808219178,1.52986301369863,69.9578082191781,2417.9
30140,"Jung-gu",2016,0.47614650977322,0.0198490844892654,0.0276017256931819,42.4461679350976,0.00343329352483588,15,0,1,0,557,1.52185792349727,14.0530054644809,9.41010928961749,19.4300546448087,1246.4,3.83497267759563,217.049180327869,1.47868852459016,69.8226775956284,2440.1
30140,"Jung-gu",2017,0.464968775997186,0.0198438457779431,0.027550281317721,44.8625175311976,0.00311779799159262,13,2,2,0,508,1.39178082191781,13.4602739726027,8.56164383561644,18.9942465753425,1142.1,4.01534246575342,231.123287671233,1.54767123287671,68.0517808219178,2632
30140,"Jung-gu",2018,0.447099469499653,0.0192867177886026,0.0263361300978682,43.1579502678767,0.0028325124985186,24,1,1,0,714,1.95616438356164,13.6035616438356,8.8558904109589,19.052602739726,1582.3,3.93178082191781,217.232876712329,1.54794520547945,68.9701369863014,2542.1
30170,"Seo-gu",2001,0.876696070524764,0.025610393432617,0.0204895616059901,57.7986717859409,0.00646319951232536,59,9,9,0,1476,4.04383561643836,13.1068493150685,8.2241095890411,18.8123287671233,893.7,4.94602739726027,232.191780821918,2.08657534246575,65.2290410958904,2233.6
30170,"Seo-gu",2002,0.774633135877662,0.0219715835833098,0.0178137711627095,59.8572731227389,0.00509790727086656,47,7,7,4,1366,3.74246575342466,13.3857534246575,8.84602739726027,18.4764383561644,1407.2,5.43369863013699,234.958904109589,2.16876712328767,66.6778082191781,2058
30170,"Seo-gu",2003,0.728457803470509,0.0185232249856607,0.0178664439315187,49.0346196004145,0.00501286294542991,25,0,0,0,937,2.56712328767123,13.2753424657534,8.95643835616438,18.0164383561644,1749.9,5.29643835616438,227.698630136986,2.14,68.9964383561644,1838.9
30170,"Seo-gu",2004,0.669415420669045,0.0207001634118616,0.0190206859069503,52.0172171880489,0.00496280793863925,42,2,2,0,1136,3.10382513661202,13.8814207650273,9.11939890710383,19.2734972677596,1537.2,4.47978142076503,221.72131147541,1.73934426229508,63.3997267759563,2198.3
30170,"Seo-gu",2005,0.683535587676035,0.0190290137074596,0.0212606806025493,50.6935803612008,0.0048163113292566,39,2,2,0,1057,2.8958904109589,12.4043835616438,7.8772602739726,17.5246575342466,1660.1,4.99479452054794,238.657534246575,1.96383561643836,63.3901369863014,2144.4
30170,"Seo-gu",2006,0.660874680921509,0.0193349914234606,0.0195926643642984,51.9497151060621,0.00452034189369579,48,3,3,1,1340,3.67123287671233,13.1509589041096,8.59972602739726,18.3471232876712,1222.4,4.36493150684931,222.931506849315,1.79068493150685,67.0087671232877,1990.5
30170,"Seo-gu",2007,0.707756876681998,0.0189221212975388,0.0179141587831839,51.6369624953279,0.00498109219312416,46,3,3,1,1221,3.34520547945205,13.3219178082192,8.92904109589041,18.4841095890411,1754.5,4.33397260273973,223.506849315069,1.78821917808219,67.5687671232877,1914.8
30170,"Seo-gu",2008,0.586750763602998,0.0194218931391647,0.0235084969868698,47.6166734552963,0.00466042258276745,32,2,2,0,820,2.24043715846995,13.022131147541,8.35491803278689,18.351912568306,1066.6,4.40191256830601,214.398907103825,1.81092896174863,63.4172131147541,2117.9
30170,"Seo-gu",2009,0.538470872974401,0.0203851087043536,0.0238630997833592,46.1515465739044,0.00457196585996618,32,3,3,0,824,2.25753424657534,12.8449315068493,7.98164383561644,18.2430136986301,1101.6,4.35698630136986,233.315068493151,1.80547945205479,63.4997260273973,2180.4
30170,"Seo-gu",2010,0.529247851946382,0.0202890366773421,0.0214657401353166,46.2085504061882,0.00378705153384417,34,3,4,0,901,2.46849315068493,12.7065753424658,8.22027397260274,17.7643835616438,1437.8,4.43369863013699,217.945205479452,1.75808219178082,66.4627397260274,1985.3
30170,"Seo-gu",2011,0.522560050568697,0.0194003460287628,0.0220747428086061,46.3742913540526,0.00391761059960383,24,5,5,0,710,1.94520547945205,12.6147945205479,8.25753424657534,17.6391780821918,1946.2,4.33479452054794,223.72602739726,1.77178082191781,64.3161643835616,2048.7
30170,"Seo-gu",2012,0.495841363726939,0.0201946195815439,0.0241812739898744,39.8093939617409,0.00378102927329302,11,0,0,0,462,1.26229508196721,12.6437158469945,8.13196721311475,17.679781420765,1423.5,4.34016393442623,223.032786885246,1.79153005464481,67.8295081967213,2367.6
